timestamp,open,high,low,close,volume
2021-12-31 16:00:00,0.8411,0.8443,0.8337,0.837,10588412.0
2021-12-31 17:00:00,0.837,0.8386,0.8262,0.8308,12533711.0
2021-12-31 18:00:00,0.8307,0.831,0.8209,0.8234,9147751.0
2021-12-31 19:00:00,0.8234,0.8234,0.803,0.8034,17180403.0
2021-12-31 20:00:00,0.8035,0.8168,0.8025,0.8132,9722387.0
2021-12-31 21:00:00,0.8134,0.8287,0.8134,0.8282,8639466.0
2021-12-31 22:00:00,0.8282,0.8338,0.8248,0.8248,6715401.0
2021-12-31 23:00:00,0.8249,0.847,0.8248,0.8297,11904379.0
2022-01-01 00:00:00,0.8298,0.84,0.8297,0.8395,6156400.0
2022-01-01 01:00:00,0.8396,0.8528,0.832,0.8396,15912826.0
2022-01-01 02:00:00,0.8396,0.8445,0.8392,0.8425,4478888.0
2022-01-01 03:00:00,0.8426,0.8457,0.8404,0.841,5230777.0
2022-01-01 04:00:00,0.841,0.843,0.8346,0.8346,5368735.0
2022-01-01 05:00:00,0.8346,0.8465,0.8345,0.8421,6166754.0
2022-01-01 06:00:00,0.842,0.8453,0.8365,0.8377,9778977.0
2022-01-01 07:00:00,0.8377,0.8429,0.8363,0.8412,4446582.0
2022-01-01 08:00:00,0.8412,0.8424,0.8382,0.8394,4281422.0
2022-01-01 09:00:00,0.8395,0.8443,0.8376,0.8425,4499679.0
2022-01-01 10:00:00,0.8425,0.8444,0.8348,0.8385,5810723.0
2022-01-01 11:00:00,0.8386,0.842,0.8384,0.8388,4621141.0
2022-01-01 12:00:00,0.8387,0.8444,0.8386,0.8425,4126776.0
2022-01-01 13:00:00,0.8426,0.8455,0.8402,0.8409,5324290.0
2022-01-01 14:00:00,0.841,0.8434,0.8397,0.8399,3499052.0
2022-01-01 15:00:00,0.8398,0.8452,0.839,0.8425,5307925.0
2022-01-01 16:00:00,0.8424,0.8476,0.8423,0.8448,5071350.0
2022-01-01 17:00:00,0.8448,0.8529,0.8443,0.8511,5936939.0
2022-01-01 18:00:00,0.8511,0.8524,0.8488,0.8516,5531104.0
2022-01-01 19:00:00,0.8516,0.8557,0.8496,0.8521,5200752.0
2022-01-01 20:00:00,0.8522,0.854,0.8456,0.8457,5034579.0
2022-01-01 21:00:00,0.8458,0.8509,0.8447,0.846,6368265.0
2022-01-01 22:00:00,0.8459,0.8486,0.8444,0.8474,4154094.0
2022-01-01 23:00:00,0.8474,0.8507,0.8451,0.8507,4668700.0
2022-01-02 00:00:00,0.8508,0.8511,0.8407,0.846,8104814.0
2022-01-02 01:00:00,0.8461,0.8463,0.8407,0.8424,4378657.0
2022-01-02 02:00:00,0.8424,0.844,0.841,0.8436,2695871.0
2022-01-02 03:00:00,0.8435,0.8454,0.8419,0.8438,3407266.0
2022-01-02 04:00:00,0.8438,0.8466,0.8372,0.839,5658574.0
2022-01-02 05:00:00,0.8391,0.8437,0.8381,0.8432,3286810.0
2022-01-02 06:00:00,0.8433,0.8442,0.8413,0.8417,2735370.0
2022-01-02 07:00:00,0.8417,0.8432,0.8401,0.8425,2906848.0
2022-01-02 08:00:00,0.8424,0.845,0.8391,0.8438,3798477.0
2022-01-02 09:00:00,0.8438,0.8491,0.843,0.8474,5870717.0
2022-01-02 10:00:00,0.8473,0.8475,0.8443,0.8444,3198937.0
2022-01-02 11:00:00,0.8443,0.848,0.8442,0.8453,2937538.0
2022-01-02 12:00:00,0.8452,0.8487,0.8418,0.8466,5353409.0
2022-01-02 13:00:00,0.8467,0.8469,0.8438,0.8447,4306175.0
2022-01-02 14:00:00,0.8448,0.847,0.8432,0.8456,4022401.0
2022-01-02 15:00:00,0.8456,0.8667,0.845,0.8556,20586021.0
2022-01-02 16:00:00,0.8558,0.8634,0.8533,0.8613,11024704.0
2022-01-02 17:00:00,0.8613,0.8642,0.8562,0.8569,6929492.0
2022-01-02 18:00:00,0.857,0.8573,0.8454,0.8524,10451356.0
2022-01-02 19:00:00,0.8523,0.8549,0.8499,0.8513,3977587.0
2022-01-02 20:00:00,0.8512,0.8538,0.8499,0.8519,2643814.0
2022-01-02 21:00:00,0.8518,0.8537,0.8504,0.8527,2619977.0
2022-01-02 22:00:00,0.8527,0.858,0.8525,0.8559,4258515.0
2022-01-02 23:00:00,0.856,0.8613,0.856,0.8586,4534702.0
2022-01-03 00:00:00,0.8586,0.8587,0.8521,0.8522,5111627.0
2022-01-03 01:00:00,0.8523,0.8541,0.8474,0.852,6444956.0
2022-01-03 02:00:00,0.852,0.8522,0.8464,0.8484,6238389.0
2022-01-03 03:00:00,0.8485,0.8505,0.8441,0.8451,5281908.0
2022-01-03 04:00:00,0.8451,0.8469,0.8416,0.8431,6018565.0
2022-01-03 05:00:00,0.8432,0.8481,0.8412,0.8473,6366774.0
2022-01-03 06:00:00,0.8472,0.8476,0.8428,0.8436,3980562.0
2022-01-03 07:00:00,0.8435,0.8444,0.8412,0.8425,4208877.0
2022-01-03 08:00:00,0.8426,0.8441,0.839,0.8407,6028669.0
2022-01-03 09:00:00,0.8406,0.842,0.8335,0.8364,11111856.0
2022-01-03 10:00:00,0.8364,0.841,0.8363,0.8376,7425652.0
2022-01-03 11:00:00,0.8377,0.8472,0.8376,0.8448,10394438.0
2022-01-03 12:00:00,0.8448,0.8455,0.8391,0.8399,10563665.0
2022-01-03 13:00:00,0.8399,0.8457,0.8399,0.8424,7973518.0
2022-01-03 14:00:00,0.8424,0.8462,0.8383,0.84,7618088.0
2022-01-03 15:00:00,0.84,0.8431,0.8365,0.8383,8065699.0
2022-01-03 16:00:00,0.8383,0.8394,0.8249,0.8328,14619636.0
2022-01-03 17:00:00,0.8328,0.8377,0.8311,0.835,10049459.0
2022-01-03 18:00:00,0.8349,0.8373,0.8321,0.8333,4347031.0
2022-01-03 19:00:00,0.8334,0.8384,0.8328,0.8328,5374401.0
2022-01-03 20:00:00,0.8327,0.833,0.8213,0.8258,14281579.0
2022-01-03 21:00:00,0.8257,0.832,0.8246,0.8283,5393331.0
2022-01-03 22:00:00,0.8283,0.8377,0.8273,0.8335,5380080.0
2022-01-03 23:00:00,0.8335,0.838,0.8283,0.8324,6339857.0
2022-01-04 00:00:00,0.8324,0.8344,0.826,0.829,9185513.0
2022-01-04 01:00:00,0.829,0.8315,0.8247,0.8259,5891857.0
