timestamp,open,high,low,close,volume
2021-12-31 16:00:00,3784.64,3786.81,3776.47,3783.86,2253.6168
2021-12-31 16:15:00,3783.85,3786.78,3779.0,3786.53,1817.9787
2021-12-31 16:30:00,3786.34,3788.45,3767.21,3772.89,1954.1018
2021-12-31 16:45:00,3772.89,3775.24,3739.57,3745.49,5373.7065
2021-12-31 17:00:00,3745.49,3754.26,3732.73,3737.67,3163.5069
2021-12-31 17:15:00,3737.68,3742.01,3705.0,3711.74,4615.642
2021-12-31 17:30:00,3711.45,3726.26,3707.78,3724.69,3047.388
2021-12-31 17:45:00,3724.97,3725.98,3714.19,3722.03,1861.3182
2021-12-31 18:00:00,3722.04,3725.01,3713.15,3713.44,1217.8499
2021-12-31 18:15:00,3713.43,3724.74,3709.05,3717.75,1993.4929
2021-12-31 18:30:00,3717.74,3723.53,3695.16,3706.68,4661.7686
2021-12-31 18:45:00,3706.67,3714.23,3696.53,3704.43,2589.1318
2021-12-31 19:00:00,3704.43,3705.93,3687.67,3689.23,2541.1769
2021-12-31 19:15:00,3689.24,3689.81,3650.99,3652.85,6591.7038
2021-12-31 19:30:00,3653.41,3672.96,3643.0,3645.48,5168.8408
2021-12-31 19:45:00,3645.49,3653.51,3623.0,3626.27,5753.6791
2021-12-31 20:00:00,3626.21,3663.87,3622.29,3656.56,5084.8797
2021-12-31 20:15:00,3656.57,3660.0,3641.47,3658.07,2946.0908
2021-12-31 20:30:00,3658.06,3663.84,3645.0,3651.3,1849.502
2021-12-31 20:45:00,3651.31,3652.74,3640.56,3645.04,2409.4975
2021-12-31 21:00:00,3645.04,3664.62,3633.84,3638.65,3712.0086
2021-12-31 21:15:00,3638.65,3660.48,3635.67,3660.03,2086.9141
2021-12-31 21:30:00,3660.04,3701.85,3660.0,3682.61,5145.3556
2021-12-31 21:45:00,3682.61,3690.22,3672.72,3688.41,2126.651
2021-12-31 22:00:00,3688.12,3710.29,3685.75,3701.24,2880.4347
2021-12-31 22:15:00,3701.24,3712.5,3691.63,3692.54,2356.8812
2021-12-31 22:30:00,3692.55,3692.55,3675.37,3677.43,1409.2867
2021-12-31 22:45:00,3677.43,3691.59,3673.55,3681.8,1484.8064
2021-12-31 23:00:00,3681.8,3695.01,3681.17,3691.0,1446.6045
2021-12-31 23:15:00,3691.0,3695.58,3683.57,3685.86,828.63
2021-12-31 23:30:00,3685.82,3697.9,3685.55,3693.29,2216.7609
2021-12-31 23:45:00,3693.3,3693.51,3672.22,3676.23,1512.2956
2022-01-01 00:00:00,3676.22,3705.9,3676.22,3691.9,2979.5588
2022-01-01 00:15:00,3691.9,3699.84,3685.83,3697.71,1134.7381
2022-01-01 00:30:00,3697.71,3718.08,3694.47,3714.52,2480.4213
2022-01-01 00:45:00,3714.23,3730.0,3711.42,3723.04,2428.6558
2022-01-01 01:00:00,3723.04,3728.0,3714.1,3727.6,2286.9378
2022-01-01 01:15:00,3727.61,3748.45,3726.09,3737.77,3031.6975
2022-01-01 01:30:00,3737.77,3743.02,3732.47,3733.82,1450.1718
2022-01-01 01:45:00,3733.83,3734.22,3722.23,3724.89,2228.9498
2022-01-01 02:00:00,3724.88,3730.33,3723.0,3726.49,1170.2247
2022-01-01 02:15:00,3726.58,3738.47,3726.54,3729.16,1410.2047
2022-01-01 02:30:00,3729.16,3730.16,3722.23,3728.44,801.3881
2022-01-01 02:45:00,3728.44,3736.52,3726.46,3728.32,1646.6356
2022-01-01 03:00:00,3728.41,3730.1,3721.84,3729.14,1025.9444
2022-01-01 03:15:00,3729.14,3737.0,3726.83,3729.0,837.1611
2022-01-01 03:30:00,3729.01,3732.46,3726.81,3731.32,724.9357
2022-01-01 03:45:00,3731.33,3731.9,3722.83,3723.96,955.1441
2022-01-01 04:00:00,3723.96,3728.07,3710.88,3713.05,1436.5012
2022-01-01 04:15:00,3713.05,3719.6,3711.99,3716.2,2166.9191
2022-01-01 04:30:00,3716.2,3717.94,3708.6,3715.04,1365.0943
2022-01-01 04:45:00,3715.05,3722.31,3707.24,3708.21,1148.7674
2022-01-01 05:00:00,3708.2,3715.06,3702.84,3715.05,1704.8687
2022-01-01 05:15:00,3715.05,3758.0,3711.38,3750.69,4225.0254
2022-01-01 05:30:00,3750.68,3765.27,3743.86,3744.44,2412.6401
2022-01-01 05:45:00,3744.44,3744.45,3728.6,3735.61,1010.6714
2022-01-01 06:00:00,3735.6,3742.67,3728.0,3741.0,1625.3019
2022-01-01 06:15:00,3741.0,3741.0,3726.0,3727.65,1049.1158
2022-01-01 06:30:00,3727.74,3731.32,3722.33,3723.56,1024.5073
2022-01-01 06:45:00,3723.55,3728.34,3708.33,3711.92,1540.0776
2022-01-01 07:00:00,3711.93,3713.79,3701.0,3708.42,2038.9012
2022-01-01 07:15:00,3708.13,3715.88,3706.23,3707.96,1248.9305
2022-01-01 07:30:00,3707.96,3721.78,3704.62,3721.68,1230.9797
2022-01-01 07:45:00,3721.69,3724.93,3707.83,3715.31,2022.8385
2022-01-01 08:00:00,3715.32,3718.37,3708.6,3717.1,953.2857
2022-01-01 08:15:00,3717.1,3725.61,3715.94,3721.47,884.9358
2022-01-01 08:30:00,3721.86,3724.17,3715.96,3722.26,989.1985
2022-01-01 08:45:00,3722.25,3733.84,3720.24,3721.4,1186.2203
2022-01-01 09:00:00,3721.14,3730.0,3716.06,3729.65,1404.2832
2022-01-01 09:15:00,3729.65,3729.93,3720.82,3722.51,1246.8987
2022-01-01 09:30:00,3722.52,3726.91,3709.38,3713.95,1052.7796
2022-01-01 09:45:00,3713.95,3720.15,3710.87,3718.67,811.7021
2022-01-01 10:00:00,3718.67,3731.88,3717.97,3719.64,1415.8797
2022-01-01 10:15:00,3719.64,3719.9,3688.18,3691.22,3344.1421
2022-01-01 10:30:00,3691.22,3699.97,3673.46,3698.61,3851.5917
2022-01-01 10:45:00,3698.61,3707.86,3690.3,3691.39,1800.8602
2022-01-01 11:00:00,3691.39,3703.39,3691.02,3702.0,1195.6752
2022-01-01 11:15:00,3702.0,3712.19,3701.06,3707.32,1141.7103
2022-01-01 11:30:00,3707.32,3709.92,3697.12,3706.16,1288.3939
2022-01-01 11:45:00,3706.08,3709.0,3692.72,3693.37,1160.4379
2022-01-01 12:00:00,3693.38,3708.57,3693.37,3708.13,1495.582
2022-01-01 12:15:00,3708.13,3708.87,3698.24,3700.76,1328.7944
2022-01-01 12:30:00,3700.75,3715.37,3700.75,3705.67,2104.4554
2022-01-01 12:45:00,3705.67,3718.24,3705.66,3716.28,1666.7212
2022-01-01 13:00:00,3716.28,3724.93,3710.17,3720.0,2338.8411
2022-01-01 13:15:00,3720.0,3721.5,3709.42,3714.34,1341.8025
2022-01-01 13:30:00,3714.33,3721.0,3708.15,3719.76,1044.3341
2022-01-01 13:45:00,3719.77,3719.77,3706.32,3710.03,990.6195
2022-01-01 14:00:00,3710.04,3712.46,3704.78,3706.97,778.0722
2022-01-01 14:15:00,3706.97,3713.68,3706.0,3710.15,1853.9333
2022-01-01 14:30:00,3710.27,3711.84,3691.88,3701.55,1818.5826
2022-01-01 14:45:00,3701.55,3705.77,3697.04,3697.61,914.8593
2022-01-01 15:00:00,3697.04,3709.75,3693.22,3706.28,1234.0743
2022-01-01 15:15:00,3706.28,3713.71,3703.96,3713.41,907.322
2022-01-01 15:30:00,3713.17,3745.36,3712.09,3734.67,5045.6743
2022-01-01 15:45:00,3734.67,3742.3,3718.46,3725.3,2193.1382
2022-01-01 16:00:00,3725.29,3743.16,3718.71,3736.94,1348.3949
2022-01-01 16:15:00,3736.95,3749.98,3730.49,3744.3,1684.6317
2022-01-01 16:30:00,3744.3,3747.35,3735.35,3739.64,1323.2678
2022-01-01 16:45:00,3739.87,3744.57,3725.16,3727.62,2428.8527
2022-01-01 17:00:00,3727.61,3736.02,3727.24,3728.93,1357.5097
2022-01-01 17:15:00,3728.93,3737.01,3727.84,3735.31,1010.0114
