timestamp,open,high,low,close,volume,number_of_trades,taker_buy_volume,taker_sell_volume,funding_rate
2021-01-01 22:00:00,29163.17,29326.74,29104.57,29262.32,1127.035897,37533,552.485855,574.550042,0.00034457
2021-01-01 23:00:00,29262.32,29338.89,29228.14,29331.69,971.123385,28620,523.747287,447.37609799999996,0.00034457
2021-01-02 00:00:00,29331.7,29338.59,28946.53,29197.48,2638.159379,56787,1247.246187,1390.9131920000002,0.0001
2021-01-02 01:00:00,29197.93,29400.0,29100.0,29359.47,1891.997249,41136,960.492001,931.505248,0.0001
2021-01-02 02:00:00,29359.46,29469.0,29320.01,29323.82,1704.830137,34864,919.102507,785.72763,0.0001
2021-01-02 03:00:00,29323.82,29382.49,29256.85,29351.95,1158.041761,33338,563.832243,594.209518,0.0001
2021-01-02 04:00:00,29351.95,29396.0,29220.0,29349.63,988.71107,36593,513.998514,474.71255599999995,0.0001
2021-01-02 05:00:00,29349.63,29590.0,29349.63,29589.99,2778.878231,48203,1889.250154,889.6280770000001,0.0001
2021-01-02 06:00:00,29589.99,29745.0,29450.0,29709.07,3030.24082,61113,1919.617281,1110.623539,0.0001
2021-01-02 07:00:00,29709.06,29820.5,29623.31,29750.0,3067.812724,56853,1999.917145,1067.895579,0.0001
2021-01-02 08:00:00,29751.47,29849.11,29640.0,29844.51,2358.088241,55194,1185.87901,1172.2092309999998,0.00020151
2021-01-02 09:00:00,29844.52,29899.0,29578.05,29612.87,3188.497375,63645,1490.103384,1698.393991,0.00020151
2021-01-02 10:00:00,29612.88,29829.0,29473.91,29680.99,2315.182337,49466,1119.018042,1196.1642950000003,0.00020151
2021-01-02 11:00:00,29679.51,29780.53,29622.79,29755.0,1365.036655,29571,598.188926,766.8477290000001,0.00020151
2021-01-02 12:00:00,29754.99,30888.0,29741.39,30604.03,12772.566044,200036,7693.613089,5078.952954999999,0.00020151
2021-01-02 13:00:00,30604.03,31561.87,30521.0,31541.17,9182.429703,155703,5000.512481,4181.917222,0.00020151
2021-01-02 14:00:00,31546.06,31567.89,31065.0,31290.53,6447.783897,115280,3104.826958,3342.956939,0.00020151
2021-01-02 15:00:00,31290.53,31800.0,31236.37,31691.29,5626.193755,97954,2936.490973,2689.7027820000003,0.00020151
2021-01-02 16:00:00,31691.09,33000.0,31616.42,32482.28,15432.285186,243515,7704.189573,7728.0956129999995,0.00020151
2021-01-02 17:00:00,32484.28,32935.0,32394.77,32856.96,6402.180701,106138,3400.899047,3001.2816540000003,0.00115471
2021-01-02 18:00:00,32856.95,33300.0,32421.0,32999.98,7170.295412,107993,3731.002869,3439.2925430000005,0.00115471
2021-01-02 19:00:00,32999.98,33220.0,32690.0,33027.2,5844.856499,100521,3074.284824,2770.5716750000006,0.00115471
2021-01-02 20:00:00,33027.2,33061.37,30550.0,30667.22,15733.283112,213120,7147.189822,8586.093289999999,0.00115471
2021-01-02 21:00:00,30669.43,32005.94,30300.0,31694.59,10395.120642,161944,5285.508184,5109.612458,0.00115471
2021-01-02 22:00:00,31693.53,32311.92,31424.96,32145.66,3879.062094,91572,1766.477151,2112.584943,0.00115471
2021-01-02 23:00:00,32143.53,32246.67,31500.0,32178.33,4622.340338,85383,2194.664881,2427.675457,0.00115471
2021-01-03 00:00:00,32176.45,32497.8,31962.99,32447.94,3346.062141,63472,1758.752078,1587.310063,0.00115471
2021-01-03 01:00:00,32447.95,32790.07,32201.0,32585.09,3401.152207,70692,1770.818589,1630.3336180000001,0.00124058
2021-01-03 02:00:00,32583.04,32884.09,32550.0,32741.67,2017.209759,48226,1010.498163,1006.7115960000001,0.00124058
2021-01-03 03:00:00,32741.68,32756.0,32404.0,32573.87,2125.8788,46215,899.919241,1225.959559,0.00124058
2021-01-03 04:00:00,32576.11,33250.0,32450.0,33192.53,3436.070984,60917,2045.685227,1390.385757,0.00124058
2021-01-03 05:00:00,33192.53,34180.0,33109.44,33758.67,10355.070315,176812,5513.671438,4841.3988770000005,0.00124058
2021-01-03 06:00:00,33758.67,34110.05,33651.12,33967.13,4526.910974,95086,2360.33759,2166.5733840000003,0.00124058
2021-01-03 07:00:00,33967.13,34778.11,33737.19,34452.34,7968.074023,135337,3835.128227,4132.945796,0.00124058
2021-01-03 08:00:00,34451.78,34670.41,33757.29,34367.68,6146.774112,110795,2947.241104,3199.533008,0.00114744
2021-01-03 09:00:00,34367.35,34588.88,33800.0,34190.55,6052.678972,114590,2746.050925,3306.6280469999997,0.00114744
2021-01-03 10:00:00,34189.98,34350.0,33403.0,33877.96,6335.226642,120518,3038.836934,3296.3897079999997,0.00114744
2021-01-03 11:00:00,33877.96,34450.0,33787.55,34413.53,4116.853141,92262,2255.037874,1861.8152669999995,0.00114744
2021-01-03 12:00:00,34413.53,34600.0,33928.75,34103.72,4546.283481,89900,2266.261717,2280.0217640000005,0.00114744
2021-01-03 13:00:00,34103.73,34385.02,33800.0,33880.0,4373.738376,87957,2050.560801,2323.177575,0.00114744
2021-01-03 14:00:00,33877.98,34150.0,33450.0,33811.54,5928.805563,112757,2900.711021,3028.094542,0.00114744
2021-01-03 15:00:00,33811.54,33873.45,32727.0,33506.62,8391.249757,140091,3792.714729,4598.535028,0.00114744
2021-01-03 16:00:00,33505.15,33822.69,32650.0,32676.74,7983.739125,129178,3881.702006,4102.0371190000005,0.00114744
2021-01-03 17:00:00,32676.75,33333.33,32454.73,32909.27,7447.809163,135756,3643.793364,3804.015799,0.00155006
2021-01-03 18:00:00,32907.51,33031.57,32267.0,32769.76,4707.199943,94512,2355.519759,2351.680184,0.00155006
2021-01-03 19:00:00,32769.79,32930.0,32455.71,32772.21,2288.439412,73266,1072.317091,1216.1223210000003,0.00155006
2021-01-03 20:00:00,32775.1,33816.0,32727.1,33726.21,5420.678183,111426,2919.385497,2501.292686,0.00155006
2021-01-03 21:00:00,33725.72,33861.92,33506.0,33558.34,2123.067992,76216,1052.737795,1070.3301969999998,0.00155006
2021-01-03 22:00:00,33559.06,33661.1,33000.0,33119.14,2841.033093,74965,1251.998511,1589.034582,0.00155006
2021-01-03 23:00:00,33119.14,33600.0,32600.0,33000.05,5077.560592,108752,2380.65319,2696.907402,0.00155006
2021-01-04 00:00:00,33000.05,33111.44,32400.25,32843.88,4792.206831,102303,2337.32205,2454.884781,0.00164126
2021-01-04 01:00:00,32843.89,33327.0,32602.47,33191.04,3390.023872,77232,1619.899097,1770.1247750000002,0.00164126
2021-01-04 02:00:00,33191.05,33588.0,32958.38,33454.22,3180.350783,73174,1565.736806,1614.613977,0.00164126
2021-01-04 03:00:00,33454.21,33510.71,33160.0,33505.16,3174.209134,74546,1550.96606,1623.2430740000002,0.00164126
2021-01-04 04:00:00,33505.15,33600.0,33186.14,33257.55,3167.029273,70718,1582.286688,1584.7425850000002,0.00164126
2021-01-04 05:00:00,33257.56,33315.9,32802.25,32813.01,3990.70088,86995,1912.44957,2078.2513099999996,0.00164126
2021-01-04 06:00:00,32813.01,33408.0,32813.0,33100.02,4768.764928,93791,2665.124177,2103.6407509999995,0.00164126
2021-01-04 07:00:00,33100.02,33148.69,31505.0,32068.84,9472.376828,163230,4856.669063,4615.707765,0.00164126
2021-01-04 08:00:00,32068.84,32567.88,31450.0,32045.14,6529.253248,125127,2998.787733,3530.465515,0.00236482
2021-01-04 09:00:00,32045.15,32152.15,30248.85,31038.63,11271.896531,173055,5038.681882,6233.2146490000005,0.00236482
2021-01-04 10:00:00,31038.35,31227.33,28130.0,30270.76,19376.831179,305630,9223.430257,10153.400922,0.00236482
2021-01-04 11:00:00,30270.76,30900.2,29400.0,30743.06,9413.490067,170181,4539.812727,4873.67734,0.00236482
2021-01-04 12:00:00,30742.99,31434.07,30454.25,31219.02,8316.880828,153242,3929.175474,4387.705354,0.00236482
2021-01-04 13:00:00,31219.03,31400.0,30600.0,31400.0,5474.654787,101540,2600.953116,2873.7016710000003,0.00236482
2021-01-04 14:00:00,31400.0,32167.93,31400.0,32113.68,7479.383587,116397,3581.679886,3897.7037010000004,0.00236482
2021-01-04 15:00:00,32113.68,32185.67,31550.0,31745.72,5321.620251,99381,2505.707347,2815.9129040000003,0.00236482
2021-01-04 16:00:00,31745.71,31920.0,30723.0,31320.31,8174.285783,133682,4187.514931,3986.7708520000006,0.00056137
2021-01-04 17:00:00,31320.3,31523.01,30626.36,31024.17,4962.562729,96732,2613.69739,2348.8653390000004,0.00056137
2021-01-04 18:00:00,31022.25,31465.44,31001.0,31165.16,3361.43987,73391,1896.893927,1464.545943,0.00056137
2021-01-04 19:00:00,31165.16,31855.75,31104.99,31665.51,3388.372221,71762,1753.388702,1634.9835190000001,0.00056137
2021-01-04 20:00:00,31665.52,31830.95,31210.0,31244.97,2850.963087,64911,1329.172774,1521.7903130000002,0.00056137
2021-01-04 21:00:00,31244.97,31579.0,30856.08,31014.27,3202.456127,74424,1548.021731,1654.4343959999999,0.00056137
2021-01-04 22:00:00,31014.27,31474.78,30950.0,31332.05,1646.484138,54923,906.957052,739.527086,0.00056137
2021-01-04 23:00:00,31332.05,32031.01,31150.0,31988.71,4193.648728,86041,2344.14079,1849.5079380000002,0.00056137
2021-01-05 00:00:00,31989.75,32853.38,31989.74,32430.49,7707.64341,127581,4569.48199,3138.1614199999995,0.00056137
2021-01-05 01:00:00,32430.69,32796.0,32224.25,32786.06,4246.96065,83071,2295.493443,1951.4672070000001,0.00088338
2021-01-05 02:00:00,32786.05,32828.26,32221.1,32306.64,3163.430044,65391,1571.902792,1591.527252,0.00088338
2021-01-05 03:00:00,32306.64,32536.09,31130.86,31200.0,5695.044496,112880,2751.736804,2943.3076920000003,0.00088338
2021-01-05 04:00:00,31190.04,31538.45,30418.0,30858.98,7229.486366,157600,3122.039909,4107.446457,0.00088338
2021-01-05 05:00:00,30858.98,31366.16,29900.0,30436.25,6366.976124,159593,2694.134331,3672.8417929999996,0.00088338
2021-01-05 06:00:00,30436.26,31270.43,29900.0,31123.25,6611.210735,127994,3659.298822,2951.9119129999995,0.00088338
2021-01-05 07:00:00,31123.25,31312.03,30759.47,30817.77,2811.383953,71734,1279.15583,1532.228123,0.00088338
2021-01-05 08:00:00,30817.78,31522.19,30817.78,31192.09,3237.120957,88984,1691.747218,1545.3737390000001,0.00088338
2021-01-05 09:00:00,31192.16,31821.94,31157.9,31569.63,3935.597979,91763,2077.943499,1857.6544800000001,0.00047166
2021-01-05 10:00:00,31569.63,31687.11,31088.33,31345.77,3174.760396,81295,1624.611217,1550.1491790000002,0.00047166
2021-01-05 11:00:00,31347.73,31777.0,31284.15,31776.66,2908.121768,72492,1608.736977,1299.384791,0.00047166
2021-01-05 12:00:00,31776.66,32057.13,31563.84,31585.01,4161.551334,94633,2278.18509,1883.3662439999998,0.00047166
2021-01-05 13:00:00,31585.0,31900.0,31416.27,31460.01,2523.023165,64040,1248.020631,1275.002534,0.00047166
2021-01-05 14:00:00,31460.11,32375.07,31111.78,32342.33,5942.102854,137989,3384.555236,2557.5476179999996,0.00047166
2021-01-05 15:00:00,32343.61,32374.31,31929.41,32099.98,3616.599016,98120,1862.743855,1753.8551610000002,0.00047166
2021-01-05 16:00:00,32099.97,32670.0,31763.23,32469.9,4926.171616,114817,2517.109065,2409.0625509999995,0.00047166
2021-01-05 17:00:00,32469.9,32790.0,32254.18,32742.73,3599.645718,82231,1693.399736,1906.2459820000001,0.00062904
2021-01-05 18:00:00,32742.73,33433.55,32650.03,33372.84,6647.009921,129769,3830.696091,2816.31383,0.00062904
2021-01-05 19:00:00,33372.83,34187.09,33098.82,33697.75,8659.338503,179774,4641.043817,4018.294686000001,0.00062904
2021-01-05 20:00:00,33693.8,34044.13,33318.0,33969.17,5800.653907,106875,2778.602711,3022.051196,0.00062904
2021-01-05 21:00:00,33968.66,33996.03,33471.94,33699.63,3682.074151,74894,1702.315613,1979.7585379999998,0.00062904
2021-01-05 22:00:00,33699.63,34360.0,33695.6,34183.42,4616.403334,113239,2717.786346,1898.6169879999998,0.00062904
2021-01-05 23:00:00,34183.43,34284.91,33650.0,33949.53,4787.686641,90092,2091.013732,2696.6729090000003,0.00062904
2021-01-06 00:00:00,33949.53,34107.59,33288.0,33918.01,6106.351924,99660,2516.259961,3590.0919629999994,0.00062904
2021-01-06 01:00:00,33918.01,34018.93,33513.05,33811.28,3237.659354,62378,1475.381107,1762.278247,0.00127193
2021-01-06 02:00:00,33811.28,34135.84,33768.32,33873.3,3252.254556,60510,1626.423081,1625.831475,0.00127193
2021-01-06 03:00:00,33873.3,34170.0,33652.0,34117.59,3183.088045,79479,1672.00819,1511.079855,0.00127193
2021-01-06 04:00:00,34116.76,35766.58,34109.83,35325.91,12735.417627,211886,7910.038255,4825.379372,0.00127193
2021-01-06 05:00:00,35326.82,35590.0,34510.0,34978.91,5595.783676,106461,2891.384051,2704.399625,0.00127193
2021-01-06 06:00:00,34977.27,35229.1,34782.44,35125.51,3923.026403,82118,2054.113885,1868.9125179999996,0.00127193
2021-01-06 07:00:00,35125.49,35248.63,34350.0,34676.4,3898.737284,90102,1874.102733,2024.6345509999999,0.00127193
2021-01-06 08:00:00,34666.8,34950.77,34015.0,34594.28,5094.759196,104746,2360.742762,2734.016434,0.00127193
2021-01-06 09:00:00,34596.08,34607.69,33357.9,33919.5,5753.91297,116923,2559.39339,3194.51958,0.00210008
2021-01-06 10:00:00,33919.5,34550.0,33834.61,34417.36,3851.574259,81692,1875.019126,1976.555133,0.00210008
2021-01-06 11:00:00,34417.37,35200.0,34342.87,34918.53,6362.804142,135283,3225.568409,3137.235733,0.00210008
2021-01-06 12:00:00,34918.54,35088.0,34415.61,34929.87,4569.514665,111089,2339.0615,2230.453165,0.00210008
2021-01-06 13:00:00,34929.87,35050.0,34300.0,34550.0,4296.272331,101607,2028.182878,2268.089453,0.00210008
2021-01-06 14:00:00,34549.99,34593.5,34052.42,34213.46,5728.368095,118986,2687.808047,3040.560048,0.00210008
2021-01-06 15:00:00,34213.58,34790.0,34150.0,34566.19,4050.156848,84656,1858.529323,2191.627525,0.00210008
2021-01-06 16:00:00,34566.18,35076.42,34372.92,34612.41,6142.986291,119999,2805.93946,3337.046831,0.00149253
2021-01-06 17:00:00,34615.98,35057.81,34562.0,34898.52,3410.29344,78917,1651.609603,1758.6838369999998,0.00149253
2021-01-06 18:00:00,34898.52,35245.0,34894.22,35215.75,3704.008481,79341,1818.206977,1885.8015039999998,0.00149253
2021-01-06 19:00:00,35215.75,35695.0,34652.6,34816.72,5619.207768,127198,2772.62367,2846.5840980000003,0.00149253
2021-01-06 20:00:00,34818.95,36250.0,34280.0,36015.88,10922.412724,211465,5441.597353,5480.815371,0.00149253
2021-01-06 21:00:00,36015.16,36470.0,35650.0,35874.16,7481.324348,143699,3530.875471,3950.4488770000003,0.00149253
2021-01-06 22:00:00,35869.97,36379.99,35700.92,35989.63,2717.847393,84495,1258.446506,1459.400887,0.00149253
2021-01-06 23:00:00,35989.64,36939.21,35949.12,36769.36,5501.43949,99093,2819.598914,2681.8405759999996,0.00149253
2021-01-07 00:00:00,36769.36,37287.63,36422.71,37150.66,6259.578978,126956,3276.043725,2983.5352529999996,0.00149253
2021-01-07 01:00:00,37150.66,37227.61,36615.83,36871.47,4542.03973,92343,2188.222216,2353.8175140000003,0.00100316
2021-01-07 02:00:00,36871.47,37087.01,36456.0,36962.37,4112.981009,75846,1862.594065,2250.386944,0.00100316
2021-01-07 03:00:00,36962.37,37699.0,36926.53,37454.48,4747.646909,102236,2489.391295,2258.255614,0.00100316
2021-01-07 04:00:00,37452.62,37550.0,37056.12,37450.95,4099.953841,93723,1967.847679,2132.1061619999996,0.00100316
2021-01-07 05:00:00,37450.95,37700.8,37100.77,37347.2,4337.600291,88626,2189.330914,2148.2693769999996,0.00100316
2021-01-07 06:00:00,37347.2,37439.75,36710.0,37130.84,4095.35114,102410,1749.235928,2346.115212,0.00100316
2021-01-07 07:00:00,37130.85,37338.72,36720.0,36859.85,3782.276886,91008,1623.225369,2159.051517,0.00100316
2021-01-07 08:00:00,36863.04,37350.0,36300.0,37217.55,5254.610209,105341,2307.402343,2947.207866,0.00142744
2021-01-07 09:00:00,37217.55,37500.99,36905.0,37492.69,4407.045594,73931,2244.725367,2162.320227,0.00142744
2021-01-07 10:00:00,37492.7,37500.0,36920.0,37045.45,3236.822718,73246,1456.956047,1779.866671,0.00142744
2021-01-07 11:00:00,37045.45,37913.72,37038.97,37822.09,4315.490397,93785,2370.940878,1944.5495189999997,0.00142744
2021-01-07 12:00:00,37825.64,38200.0,37518.0,37941.36,6363.359069,126651,3103.657796,3259.701273,0.00142744
2021-01-07 13:00:00,37941.37,38429.0,37900.0,38161.6,5364.346066,109894,2583.94624,2780.399826,0.00142744
2021-01-07 14:00:00,38161.6,38644.76,38079.02,38453.97,5516.633701,127201,2553.525473,2963.1082279999996,0.00142744
2021-01-07 15:00:00,38450.51,38970.42,38062.75,38970.42,5401.362641,108411,2618.40335,2782.9592909999997,0.00142744
2021-01-07 16:00:00,38970.41,39500.0,38921.49,39120.01,8054.616114,152513,4140.228823,3914.387291,0.00142744
2021-01-07 17:00:00,39120.01,39775.0,39101.36,39732.92,4853.729905,118869,2607.775733,2245.954172,0.00099841
2021-01-07 18:00:00,39732.92,40365.0,36500.0,38948.48,16920.672871,352801,8352.782401,8567.890469999998,0.00099841
2021-01-07 19:00:00,38907.58,39236.12,37493.52,39062.0,9539.541292,178227,4568.737514,4970.8037779999995,0.00099841
2021-01-07 20:00:00,39061.99,39199.33,38352.88,39109.38,4364.133612,97943,2132.348711,2231.7849009999995,0.00099841
2021-01-07 21:00:00,39111.34,39882.07,38908.11,39687.11,4533.614789,98626,2237.729317,2295.8854720000004,0.00099841
2021-01-07 22:00:00,39687.11,39969.0,39150.0,39665.92,2855.62721,94586,1413.94892,1441.67829,0.00099841
2021-01-07 23:00:00,39666.0,39680.54,38541.38,39432.28,5866.665465,129513,3016.107032,2850.558433,0.00099841
2021-01-08 00:00:00,39432.48,39699.87,38793.23,38793.23,3387.174889,92545,1535.357758,1851.8171309999998,0.00213517
2021-01-08 01:00:00,38793.24,39000.0,37800.0,38681.37,5775.389265,118187,2477.23985,3298.149415,0.00213517
2021-01-08 02:00:00,38681.38,38692.83,36500.0,37181.74,9364.247135,184588,4041.029303,5323.217832,0.00213517
2021-01-08 03:00:00,37181.74,38460.13,37068.4,38347.1,5036.746918,107958,2279.007213,2757.739705,0.00213517
2021-01-08 04:00:00,38347.11,38949.97,38155.61,38668.92,5126.666402,92378,2021.918477,3104.7479249999997,0.00213517
2021-01-08 05:00:00,38668.92,38700.0,37895.0,37975.25,4384.158743,78020,2012.307756,2371.850987,0.00213517
2021-01-08 06:00:00,37980.53,38685.13,37563.92,38537.94,3989.761815,85138,2001.855912,1987.9059029999999,0.00213517
2021-01-08 07:00:00,38538.99,39143.8,38280.16,38930.55,4177.46546,91584,2176.843162,2000.6222980000002,0.00213517
2021-01-08 08:00:00,38929.56,38985.06,38414.7,38648.95,3277.73807,77560,1404.587696,1873.1503739999998,0.00092044
2021-01-08 09:00:00,38648.96,39374.22,38222.0,39358.34,3995.803833,92046,2098.956939,1896.8468939999998,0.00092044
2021-01-08 10:00:00,39358.99,41057.79,39220.0,40721.45,10298.221326,192411,5906.626828,4391.594498,0.00092044
2021-01-08 11:00:00,40722.71,41500.45,40345.39,41286.67,9286.549999,173240,4686.872488,4599.677511000001,0.00092044
2021-01-08 12:00:00,41286.67,41785.9,40857.37,41316.91,7590.278927,161233,3735.092267,3855.1866600000003,0.00092044
2021-01-08 13:00:00,41318.03,41641.83,40700.0,41311.18,5331.452666,102736,2445.957796,2885.49487,0.00092044
2021-01-08 14:00:00,41313.24,41564.72,40970.22,41454.13,3918.180651,85972,1841.489037,2076.6916140000003,0.00092044
2021-01-08 15:00:00,41454.13,41950.0,39777.0,40829.08,12863.951617,235224,6229.069491,6634.882126,0.00092044
2021-01-08 16:00:00,40829.07,41600.0,40359.67,41303.42,6293.058759,125823,3214.276344,3078.7824149999997,0.00131892
2021-01-08 17:00:00,41303.41,41556.19,40888.88,41009.07,3675.204655,89742,1723.710797,1951.493858,0.00131892
2021-01-08 18:00:00,41009.08,41153.0,39800.0,39920.39,6673.747782,137300,3102.085511,3571.662271,0.00131892
2021-01-08 19:00:00,39920.67,40700.0,39900.35,40365.09,3881.072464,89817,1932.096807,1948.975657,0.00131892
2021-01-08 20:00:00,40365.09,40500.0,38888.0,39059.15,9598.073547,202984,4299.540777,5298.53277,0.00131892
2021-01-08 21:00:00,39062.88,40116.37,38652.0,40075.82,6171.364208,130312,3138.474751,3032.8894569999998,0.00131892
2021-01-08 22:00:00,40075.82,40785.0,39740.95,40674.45,3008.048563,94417,1635.906932,1372.1416309999997,0.00131892
2021-01-08 23:00:00,40672.02,40937.77,40465.76,40582.81,2685.599805,84417,1359.851324,1325.7484809999999,0.00131892
2021-01-09 00:00:00,40586.96,40976.13,39980.27,40283.56,4382.254983,103817,2141.192147,2241.0628359999996,0.00131892
2021-01-09 01:00:00,40286.09,40321.92,39710.0,40198.56,4543.736056,96651,2692.284488,1851.451568,0.00062954
2021-01-09 02:00:00,40196.51,40561.97,39500.0,39973.0,3032.046541,82121,1435.856596,1596.189945,0.00062954
2021-01-09 03:00:00,39973.0,40376.69,39709.61,40211.59,1917.78678,63739,1008.920299,908.8664809999999,0.00062954
2021-01-09 04:00:00,40209.91,40490.0,39805.03,40206.44,1976.484373,61321,1017.804595,958.679778,0.00062954
2021-01-09 05:00:00,40206.43,40206.43,39154.48,39295.37,3025.041625,89565,1302.193049,1722.8485759999999,0.00062954
2021-01-09 06:00:00,39293.41,39627.11,38888.0,38984.86,4352.605937,110337,2071.808384,2280.7975530000003,0.00062954
2021-01-09 07:00:00,38978.46,39692.0,38720.0,39638.61,3109.889209,82441,1509.835744,1600.053465,0.00062954
2021-01-09 08:00:00,39639.21,40254.42,39290.86,40172.14,3081.993289,90034,1584.08594,1497.907349,0.00062954
2021-01-09 09:00:00,40167.54,40790.0,40164.03,40348.35,3653.415447,104095,1909.708821,1743.706626,0.00066918
2021-01-09 10:00:00,40348.36,40800.0,40105.51,40376.03,3130.356558,79151,1730.685269,1399.671289,0.00066918
2021-01-09 11:00:00,40376.03,41237.44,40256.73,40565.77,4682.991247,116488,2464.970705,2218.0205419999998,0.00066918
2021-01-09 12:00:00,40565.77,40912.48,40410.01,40874.99,2732.201204,70238,1257.347035,1474.854169,0.00066918
2021-01-09 13:00:00,40874.99,41222.0,40679.1,41051.65,3818.65745,101156,2072.390569,1746.266881,0.00066918
2021-01-09 14:00:00,41051.66,41380.0,40700.0,40819.01,3867.781192,88998,1822.976451,2044.804741,0.00066918
2021-01-09 15:00:00,40819.01,40953.0,40200.0,40525.15,3364.433164,84201,1463.886307,1900.546857,0.00066918
2021-01-09 16:00:00,40525.16,40649.96,39869.0,39995.1,3942.095173,101902,1796.072661,2146.0225120000005,0.00146942
2021-01-09 17:00:00,39995.09,40586.87,39985.45,40421.4,2205.653031,61685,1020.705329,1184.947702,0.00146942
2021-01-09 18:00:00,40421.4,40800.0,40417.36,40650.01,2109.16468,52834,981.615605,1127.549075,0.00146942
2021-01-09 19:00:00,40650.0,40880.0,40469.4,40665.91,1864.142493,55768,872.924644,991.2178490000001,0.00146942
2021-01-09 20:00:00,40665.91,40781.69,40050.0,40606.22,3330.651765,86204,1391.858413,1938.7933520000001,0.00146942
2021-01-09 21:00:00,40610.35,40755.0,40483.17,40718.8,2433.80943,74533,1240.055161,1193.7542689999998,0.00146942
2021-01-09 22:00:00,40718.81,40743.47,40120.0,40281.09,1973.252287,63216,838.830165,1134.422122,0.00146942
2021-01-09 23:00:00,40283.73,40415.01,39928.91,40088.22,3255.535761,77661,1379.313532,1876.2222290000002,0.00146942
2021-01-10 00:00:00,40088.22,40736.76,40087.15,40581.48,2697.151944,75975,1543.343358,1153.808586,0.00145604
2021-01-10 01:00:00,40581.48,41350.0,40450.05,41141.56,4299.152502,113141,2465.145789,1834.0067129999998,0.00145604
2021-01-10 02:00:00,41141.55,41145.21,40814.04,40945.28,2353.852746,56820,1229.293446,1124.5593000000001,0.00145604
2021-01-10 03:00:00,40942.75,40991.2,40250.0,40316.64,2477.288512,68596,1059.095312,1418.1932000000002,0.00145604
2021-01-10 04:00:00,40320.67,40602.29,40050.0,40342.46,2786.996809,70179,1322.101448,1464.8953610000003,0.00145604
2021-01-10 05:00:00,40342.46,40665.23,40260.0,40451.84,2044.479107,65702,1046.792882,997.6862250000001,0.00145604
2021-01-10 06:00:00,40451.74,41073.26,40350.0,40904.5,2194.912951,68652,1216.598959,978.3139919999999,0.00145604
2021-01-10 07:00:00,40904.5,41066.62,40660.88,40978.57,2143.462273,63012,1095.488702,1047.973571,0.00145604
2021-01-10 08:00:00,40978.57,41033.0,40555.0,40798.29,2415.931335,82913,1139.520993,1276.4103420000001,0.00145604
2021-01-10 09:00:00,40798.3,41060.0,40732.0,40768.48,2642.958747,71415,1009.836093,1633.1226540000002,0.00120632
